year,ID_NUMBER,FACILITY_NAME,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,actual,predicted
2017,MSD096076781,"MISSISSIPPI POLYMERS, INC",2733 SOUTH HARPER RD.,CORINTH,MS,38834,1,1
2017,MSD096076781,"MISSISSIPPI POLYMERS, INC",2733 SOUTH HARPER RD.,CORINTH,MS,38834,1,1
2017,MSD096076781,"MISSISSIPPI POLYMERS, INC",2733 SOUTH HARPER RD.,CORINTH,MS,38834,1,1
2017,MSD096076781,"MISSISSIPPI POLYMERS, INC",2733 SOUTH HARPER RD.,CORINTH,MS,38834,1,1
2017,MSD096076781,"MISSISSIPPI POLYMERS, INC",2733 SOUTH HARPER RD.,CORINTH,MS,38834,1,1
2017,MSD096076781,"MISSISSIPPI POLYMERS, INC",2733 SOUTH HARPER RD.,CORINTH,MS,38834,1,1
2017,MSD096076781,"MISSISSIPPI POLYMERS, INC",2733 SOUTH HARPER RD.,CORINTH,MS,38834,1,1
2017,MSD096076781,"MISSISSIPPI POLYMERS, INC",2733 SOUTH HARPER RD.,CORINTH,MS,38834,1,1
2017,WAD000643080,KINDER MORGAN LIQUIDS TERMINALS LLC,2720 13TH AVE SW,SEATTLE,WA,98134,1,1
2017,WAH000020396,CINTAS RENTON,1001 SW 34TH ST,RENTON,WA,98055,1,1
2017,KY0000946392,WALTERS CABINETS INC,4405 OLD ELIZABETHTOWN RD,HODGENVILLE,KY,42748,1,1
2017,TND080975519,HEIL TRAILER INTERNATIONAL,1125 CONGRESS PARKWAY N,ATHENS,TN,37303,1,1
2017,TND080975519,HEIL TRAILER INTERNATIONAL,1125 CONGRESS PARKWAY N,ATHENS,TN,37303,1,1
2017,RID075722967,INSURANCE AUTO AUCTIONS,160 AMARAL ST,EAST PROVIDENCE,RI,2914,0,1
2017,WAD009271164,OLYMPIC FOUNDRY INC,5200 AIRPORT WAY S,SEATTLE,WA,98108,1,1
2017,OHR000205328,BUILDERS TRASH SERVICE,1575 HARMON AVE,COLUMBUS,OH,43223,1,1
2017,OHR000151910,NEW AVON LLC ,3605 EASTPOINTE DR,ZANESVILLE,OH,43701,0,1
2017,KYR000068437,DOLLAR TREE #02541,726 CAMPBELLSVILLE BYPASS,CAMPBELLSVILLE,KY,42718,1,1
2017,TNR000026518,"XPO LOGISTICS FREIGHT, INC. - NKX",5307 SOUTH NATIONAL DRIVE,KNOXVILLE,TN,37914,1,1
2017,SCD055284764,APEX TOOL GROUP LLC - LEXINGTON OPERATIONS,670 INDUSTRIAL DR,LEXINGTON,SC,29072,1,1
2017,KYD007009053,"SRC OF LEXINGTON, INC.",1105 EASTLAND DRIVE,LEXINGTON,KY,40505,1,1
2017,MND000686709,NEXEO SOLUTIONS LLC - SHAKOPEE,4401 VALLEY INDUSTRIAL BLVD S,SHAKOPEE,MN,55379-1834,0,1
2017,MND064791809,MAYO CLINIC HEALTH SYSTEM MANKATO,1025 MARSH ST,MANKATO,MN,56001-4752,1,1
2017,WA0960014496,US ARMY COE LOWER MONUMENTAL DAM,DEVILS CANYON RD SNAKE RIVER,KAHLOTUS,WA,99335,1,1
2017,IND980999379,AUTOMOTIVE COLOR & SUPPLY CORPORATION,1902 S CALHOUN ST,FORT WAYNE,IN,46802,1,1
2017,WAH000051818,ADAPTIVE BIOTECHNOLOGIES,1551 EASTLAKE AVE E,SEATTLE,WA,98102,1,1
2017,TNR000006221,GT TECHNOLOGIES OF TENNESSEE INC,324 FREEHILL ROAD,HENDERSONVILLE,TN,37075,1,1
2017,IAR000006668,GUARDIAN INDUSTRIES  - DEWITT,300 S 5TH AVE E,DE WITT,IA,52742,0,1
2017,SCD003285020,AGY AIKEN PLANT,2556 WAGENER RD,AIKEN,SC,29801-9572,1,1
2017,MND132405473,HENNEPIN COUNTY MEDICAL CENTER,701 PARK AVE S,MINNEAPOLIS,MN,55415,0,1
2017,MN0000374579,TOWMASTER INC,61381 HIGHWAY 12,LITCHFIELD,MN,55355,1,1
2017,IND984957225,OIL TECHNOLOGY INC,US HWY 12,BURNS HARBOR,IN,46304,0,1
2017,IAR000509547,PPG ARCHITECTURAL FINISHES INC -  PPG PAINTS STORE 9829,4525 NE 14TH ST,DES MOINES,IA,50313,1,1
2017,RIR000511352,RITE AID #10259,452 PUTNAM PIKE,SMITHFIELD,RI,2828,1,1
2017,WYR000216317,BLUEGRASS COWDF,43.15597'N/-105.162120'W,NW OF WRIGHT,WY,82732,0,1
2017,MOR000001842,CAREFUSION,5 SUNNEN DR,ST LOUIS,MO,63143-3800,1,1
2017,MED985467331,GEORGE H BARTLETT DBA BUSY BEE LAUNDRY & DRY CLEANING,771 ROOSEVELT TRL,WINDHAM,ME,4062,1,1
2017,CAR000202812,MAKPLATE,5780 OBATA WAY UNIT F,GILROY,CA,95020-7026,1,1
2017,CAT000625111,SFPP LP (ORANGE TERMINAL),1350 N. MAIN ST,ORANGE,CA,92688-0000,0,1
2017,KYR000041921,LOWE'S OF MADISONVILLE KY #16,550 ISLAND FORD ROAD,MADISONVILLE,KY,42431,1,1
2017,WAH000028018,HUNTWOOD INDUSTRIES LIBERTY LAKE,23800 E APPLEWAY AVE,LIBERTY LAKE,WA,99019,1,1
2017,RID987491859,PRECISION HARLEY DAVIDSON,269 ARMISTICE BLVD,PAWTUCKET,RI,2860,1,1
2017,VTR000004127,LYNDON WOODWORKING DBA LYNDON FURNITURE,375 YORK ST,LYNDON,VT,5849,0,1
2017,VTR000005538,LYNDON WOODWORKING DBA LYNDON FURNITURE,164 WESLEY RD,CONCORD,VT,5858,1,1
2017,KYD082390394,SHERWIN WILLIAMS,395 BOGGS LN,RICHMOND,KY,40475,1,1
2017,TNR000017426,BERRY FILM PRODUCTS COMPANY INC,555 HARDING INDUSTRIAL DRIVE,NASHVILLE,TN,37211,1,1
2017,PAD114336233,GEORGE S COYNE CHEMICAL CO INC,3015 STATE RD,CROYDON,PA,19021,1,1
2017,NHD510131188,ENVIRONMENTAL RESOURCES RETURN CORP,270 EXETER RD,EPPING,NH,3042,1,1
2017,NHD001078740,BRONZE CRAFT CORP,37 WILL ST,NASHUA,NH,3060,1,1
2017,NHD001078740,BRONZE CRAFT CORP,37 WILL ST,NASHUA,NH,3060,1,1
2017,NHD001078740,BRONZE CRAFT CORP,37 WILL ST,NASHUA,NH,3060,1,1
2017,NHD001078740,BRONZE CRAFT CORP,37 WILL ST,NASHUA,NH,3060,1,1
2017,NHD001078740,BRONZE CRAFT CORP,37 WILL ST,NASHUA,NH,3060,1,1
2017,NHD001078740,BRONZE CRAFT CORP,37 WILL ST,NASHUA,NH,3060,1,1
2017,MIR000041616,OSCODA ENGINE SERVICES CORP,3921 ARROW ST,OSCODA,MI,48750,0,1
2017,NYD987027646,ALBANY MOLECULAR RESEARCH INC,21 CORPORATE CIR,ALBANY,NY,12212,1,1
2017,MDD030344253,DIAGEO NORTH AMERICA INC (RELAY PLANT),5001 WASHINGTON BLVD,HALETHORPE,MD,21227,1,1
2017,IND000646943,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,IN,46312,1,1
2017,IND000646943,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,IN,46312,1,1
2017,IND000646943,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,IN,46312,1,1
2017,IND000646943,TRADEBE TREATMENT & RECYCLING LLC,4343 KENNEDY AVE,EAST CHICAGO,IN,46312,1,1
2017,NYR000131920,AMNEAL PHARMACEUTICALS OF NEW YORK LLC,50 HORSEBLOCK RD,BROOKHAVEN,NY,11719,1,1
2017,NYR000126110,INVAGEN PHARMACEUTICALS INC,7 OSER AVE,HAUPPAUGE,NY,11788,1,1
2017,NYR000037390,L N K INTERNATIONAL INC,145 RICEFIELD LN,HAUPPAUGE,NY,11788,1,1
2017,WAH000050705,LOWES HOME CENTERS LLC 2420,1000 GARDEN AVE N,RENTON,WA,98055,1,1
2017,VTR000500975,LYNDON W W T P,217 ROSE LANE,LYNDON,VT,5851,1,1
2017,HIR000143826,MAUI MEMORIAL MEDICAL CENTER,221 MAHALANI STREET,WAILUKU,HI,96793,1,1
2017,RID069851913,"WILLIAMS, ROGER MEDICAL CENTER NORTH CAMPUS",50 MAUDE STREET,PROVIDENCE,RI,2908,1,1
2017,MOD985820042,BOTHWELL REGIONAL HEALTH CENTER,601 E 14TH ST,SEDALIA,MO,65301-5972,1,1
2017,ORD063427306,FORREST PAINT CO,1011 MCKINLEY ST,EUGENE,OR,97402-0415,0,1
2017,TND084789247,"ARMSTRONG FLOORING, INC.",154 ROSEDALE STREET,JACKSON,TN,38301,0,1
2017,TND084789247,"ARMSTRONG FLOORING, INC.",154 ROSEDALE STREET,JACKSON,TN,38301,0,1
2017,MER000509141,SHAWS #7556,353 MAIN STREET,BANGOR,ME,4401,1,1
2017,WAD001718972,SHERWIN WILLIAMS SPOKANE,W 420 BOONE AVE,SPOKANE,WA,99201,1,1
2017,MOD054018288,GREEN AMERICA RECYCLING LLC,10107 HWY 79,HANNIBAL,MO,63401-7859,0,1
2017,MOD054018288,GREEN AMERICA RECYCLING LLC,10107 HWY 79,HANNIBAL,MO,63401-7859,0,1
2017,CAR000267633,K2 PURE SOLUTIONS,950 LOVERIDGE RD,PITTSBURG,CA,94565,1,1
2017,PAD980550420,BAKER PETROLITE LLC,301 SAVILLE AVE,EDDYSTONE,PA,19022-1526,1,1
2017,MAC300104015,SINICON PLASTICS INC,455 WEST HOUSATONIC ST,DALTON,MA,1226,1,1
2017,NJD002171833,BERLISS BEARING CO,644 MT PLEASANT AVE W,LIVINGSTON,NJ,7039,0,1
2017,SCR000000109,ALFRED H KNIGHT NORTH AMERICA LTD,130 TRADD ST,SPARTANBURG,SC,29301,1,1
2017,NVR000073528,COSTCO WHOLESALE #127,700 OLD CLEAR CREEK ROAD,CARSON CITY,NV,89705,0,1
2017,IND049307044,PROFESSIONAL LOCOMOTIVE SERVICES,4949 HUISH DR,EAST CHICAGO,IN,46312,0,1
2017,WAD988486338,THUNDER JET BOATS,1401 BRIDGE ST,CLARKSTON,WA,99403,1,1
2017,CAT080011125,SFPP LP (CHICO TERMINAL),2570 HEGAN LANE,CHICO,CA,95926-0000,1,1
2017,PAD002330165,EAST PENN MANUFACTURING CO INC,102 DEKA RD,LYON STATION,PA,19536,0,1
2017,NYR000059766,SHORT RUN FORMS,KEYLAND COURT,BOHEMIA,NY,11716,0,1
2017,OHD980826325,ASHTABULA RUBBER CO INC,2751 WEST AVE,ASHTABULA,OH,44004,1,1
2017,OHD980826325,ASHTABULA RUBBER CO INC,2751 WEST AVE,ASHTABULA,OH,44004,1,1
2017,OHD980826325,ASHTABULA RUBBER CO INC,2751 WEST AVE,ASHTABULA,OH,44004,1,1
2017,OHD980826325,ASHTABULA RUBBER CO INC,2751 WEST AVE,ASHTABULA,OH,44004,1,1
2017,OHD980826325,ASHTABULA RUBBER CO INC,2751 WEST AVE,ASHTABULA,OH,44004,1,1
2017,WAH000025974,LLOYD INDUSTRIES,3808 N SULLIVAN RD BLDG 25E,SPOKANE,WA,99216,1,1
2017,KYR000067587,"FRITZ FARM RETAIL COMPANY, LLC",4100 NICHOLASVILLE ROAD,LEXINGTON,KY,40503,1,1
2017,PAR000015545,JOHNSON MATTHEY COLOUR TECHNOLOGIES,498 ACORN LN,DOWNINGTOWN,PA,19335,1,1
2017,WAD079265732,GONZAGA UNIVERSITY,E 502 BOONE AVE,SPOKANE,WA,99258,1,1
2017,WVR000529701,R & R AUTOMOTIVE,2468 US ROUTE 60,ONA,WV,25545,1,1
2017,PAD013948427,RIFE MOTOR CO INC,768 N FRANKLIN ST,CHAMBERSBURG,PA,17201,0,1
2017,IND006419022,LAL ACQUISITION INCORPORATED,9501 S CENTER RD,MUNCIE,IN,47302,1,1
2017,LAD985224237,"QUALAWASH HOLDINGS, LLC",4150 HIGHWAY 30,SAINT GABRIEL,LA,70776,1,1
2017,LAD985192764,"INNOPHOS, INC.",10810 HIGHWAY 75,GEISMAR,LA,70734,1,1
2017,KYR000067926,BIG LOTS #205,345 NORTH HWY 27 SUITE 4,SOMERSET,KY,42503,1,1
2017,WAD173274499,RECOLOGY CLEANSCAPES INC,7303 8TH AVE S,SEATTLE,WA,98104,1,1
2017,GAD066469933,EMORY UNIV HOSPITAL MIDTOWN - FORMERLY CRAWFORD LONG HOSPITAL,550 PEACHTREE STREET NE,ATLANTA,GA,30308,1,1
2017,WYD981541790,"GENESIS ALKALI, LLC (GRANGER SITE)",956 CTY RD11 7 MI. NE OF GRANGER (CNTYRD11),GREEN RIVER,WY,82934,0,1
2017,WAH000004242,PERFORMANCE RADIATOR TACOMA,2705 S TACOMA WAY STE D,TACOMA,WA,98409,1,1
2017,WAH000004242,PERFORMANCE RADIATOR TACOMA,2705 S TACOMA WAY STE D,TACOMA,WA,98409,1,1
2017,WAH000004242,PERFORMANCE RADIATOR TACOMA,2705 S TACOMA WAY STE D,TACOMA,WA,98409,1,1
2017,NYD986927929,JIFFY LUBE,35 BROAD HOLLOW RD,FARMINGDALE,NY,11735-4802,1,1
2017,NYD986927929,JIFFY LUBE,35 BROAD HOLLOW RD,FARMINGDALE,NY,11735-4802,1,1
2017,NYD986927929,JIFFY LUBE,35 BROAD HOLLOW RD,FARMINGDALE,NY,11735-4802,1,1
2017,NYD986927929,JIFFY LUBE,35 BROAD HOLLOW RD,FARMINGDALE,NY,11735-4802,1,1
2017,NYD986927929,JIFFY LUBE,35 BROAD HOLLOW RD,FARMINGDALE,NY,11735-4802,1,1
2017,WAD980981161,THE EVERGREEN STATE COLLEGE EVERGREEN PK,2700 EVERGREEN PKWY NW,OLYMPIA,WA,98505,1,1
2017,NYD987027232,CADDELL DRY DOCK AND REPAIR CO INC,1 BROADWAY,STATEN ISLAND,NY,10310,1,1
2017,OHR000203828,K&M TOWING AND AUTOMOTIVE ,13011 BELLAIRE RD,CLEVELAND,OH,44135,1,1
2017,PAD981105802,ELECTRON ENERGY CORP,924 LINKS AVE,LANDISVILLE,PA,17538-1615,0,1
2017,PAR000041905,CLARION BOARDS INC,143 FIBERBOARD RD,SHIPPENVILLE,PA,16254,1,1
2017,PAD981041098,QUALITY CUSTOM CABINETRY INC,125 PETERS RD,NEW HOLLAND,PA,17557,0,1
2017,NYD981182413,SUFFOLK COUNTY DOH SERVICES MEDICAL EXAMINERS OFFICE,725 VETERANS MEMORIAL HWY,HAUPPAUGE,NY,11788,1,1
2017,IAD000829978,UNION PACIFIC RAILROAD COMPANY,14TH AVE & S 21ST ST,COUNCIL BLUFFS,IA,51501,0,1
2017,IAR000515635,XPO LOGISTICS FREIGHT INC - XCR,651 50TH AVE DR SW,CEDAR RAPIDS,IA,52404,1,1
2017,IAR000505412,OMAHA STANDARD LLC,3501 S 11TH ST,COUNCIL BLUFFS,IA,51501,1,1
2017,IAR000505412,OMAHA STANDARD LLC,3501 S 11TH ST,COUNCIL BLUFFS,IA,51501,1,1
2017,IAR000505412,OMAHA STANDARD LLC,3501 S 11TH ST,COUNCIL BLUFFS,IA,51501,1,1
2017,IAR000505412,OMAHA STANDARD LLC,3501 S 11TH ST,COUNCIL BLUFFS,IA,51501,1,1
2017,IAR000505412,OMAHA STANDARD LLC,3501 S 11TH ST,COUNCIL BLUFFS,IA,51501,1,1
2017,IAR000505412,OMAHA STANDARD LLC,3501 S 11TH ST,COUNCIL BLUFFS,IA,51501,1,1
2017,IAR000505412,OMAHA STANDARD LLC,3501 S 11TH ST,COUNCIL BLUFFS,IA,51501,1,1
2017,IAR000505412,OMAHA STANDARD LLC,3501 S 11TH ST,COUNCIL BLUFFS,IA,51501,1,1
2017,IAR000505412,OMAHA STANDARD LLC,3501 S 11TH ST,COUNCIL BLUFFS,IA,51501,1,1
2017,IAR000505412,OMAHA STANDARD LLC,3501 S 11TH ST,COUNCIL BLUFFS,IA,51501,1,1
2017,IAR000501908,KIEWIT INFRASTRUCTURE CO - UNDERGROUND DISTRICT SHOP,100 S ELLISON ST,PACIFIC JUNCTION,IA,51561,1,1
2017,IAR000516351,MENARDS INC WARRANTY CENTER,7410 EAST ST,SHELBY,IA,51570,1,1
2017,ARR000007872,SEMCO LLC,1 RECOVERY ROAD,MORRILTON,AR,72110,1,1
2017,DED003930807,DUPONT EXPERIMENTAL STATION,200 POWDER MILL ROAD,WILMINGTON,DE,19803,0,1
2017,OHD048782049,MIDWEST GUARDIAN INC,727 KELLER DR,WAPAKONETA,OH,45895,1,1
2017,OHD048782049,MIDWEST GUARDIAN INC,727 KELLER DR,WAPAKONETA,OH,45895,1,1
2017,OHD048782049,MIDWEST GUARDIAN INC,727 KELLER DR,WAPAKONETA,OH,45895,1,1
2017,OHD048782049,MIDWEST GUARDIAN INC,727 KELLER DR,WAPAKONETA,OH,45895,1,1
2017,OHD048782049,MIDWEST GUARDIAN INC,727 KELLER DR,WAPAKONETA,OH,45895,1,1
2017,OHD048782049,MIDWEST GUARDIAN INC,727 KELLER DR,WAPAKONETA,OH,45895,1,1
2017,OHD048782049,MIDWEST GUARDIAN INC,727 KELLER DR,WAPAKONETA,OH,45895,1,1
2017,OHD048782049,MIDWEST GUARDIAN INC,727 KELLER DR,WAPAKONETA,OH,45895,1,1
2017,OHD048782049,MIDWEST GUARDIAN INC,727 KELLER DR,WAPAKONETA,OH,45895,1,1
2017,OHD048782049,MIDWEST GUARDIAN INC,727 KELLER DR,WAPAKONETA,OH,45895,1,1
2017,OHD048782049,MIDWEST GUARDIAN INC,727 KELLER DR,WAPAKONETA,OH,45895,1,1
2017,OHD048782049,MIDWEST GUARDIAN INC,727 KELLER DR,WAPAKONETA,OH,45895,1,1
2017,KYR000061069,DOLLAR GENERAL STORE #7366,1325 EAST BROADWAY ST,CAMPBELLSVILLE,KY,42718,1,1
2017,ALR000058198,"THE MCPHERSON COMPANIES, INC.",5051A CARDINAL STREET,TRUSSVILLE,AL,35173,1,1
2017,UTR000002527,HEXCEL CORPORATION,5400 SOUTH 6800 WEST,WEST VALLEY CITY,UT,84118,0,1
2017,CAR000240788,CVS PHARMACY # 10240,700 EL CAMINO REAL,MENLO PARK,CA,94025-0000,0,1
2017,MOD059200089,BUICK RESOURCE RECYCLING FACILITY LLC THE,18594 HWY KK,BOSS,MO,65440-7669,1,1
2017,MOD059200089,BUICK RESOURCE RECYCLING FACILITY LLC THE,18594 HWY KK,BOSS,MO,65440-7669,1,1
2017,MOD059200089,BUICK RESOURCE RECYCLING FACILITY LLC THE,18594 HWY KK,BOSS,MO,65440-7669,1,1
2017,MOD059200089,BUICK RESOURCE RECYCLING FACILITY LLC THE,18594 HWY KK,BOSS,MO,65440-7669,1,1
2017,MOD059200089,BUICK RESOURCE RECYCLING FACILITY LLC THE,18594 HWY KK,BOSS,MO,65440-7669,1,1
2017,MOD059200089,BUICK RESOURCE RECYCLING FACILITY LLC THE,18594 HWY KK,BOSS,MO,65440-7669,1,1
2017,MOD059200089,BUICK RESOURCE RECYCLING FACILITY LLC THE,18594 HWY KK,BOSS,MO,65440-7669,1,1
2017,MOD059200089,BUICK RESOURCE RECYCLING FACILITY LLC THE,18594 HWY KK,BOSS,MO,65440-7669,1,1
2017,MOD059200089,BUICK RESOURCE RECYCLING FACILITY LLC THE,18594 HWY KK,BOSS,MO,65440-7669,1,1
2017,MOD075904839,SSM CARDINAL GLENNON CHILDRENS HOSPITAL,1465 S GRAND BLVD,ST LOUIS,MO,63104-1003,1,1
2017,IND984866491,SUBARU OF INDIANA AUTOMOTIVE INCORPORATED,5500 SR 38 E,LAFAYETTE,IN,47905,1,1
2017,IND984866491,SUBARU OF INDIANA AUTOMOTIVE INCORPORATED,5500 SR 38 E,LAFAYETTE,IN,47905,1,1
2017,IND984866491,SUBARU OF INDIANA AUTOMOTIVE INCORPORATED,5500 SR 38 E,LAFAYETTE,IN,47905,1,1
2017,IND984866491,SUBARU OF INDIANA AUTOMOTIVE INCORPORATED,5500 SR 38 E,LAFAYETTE,IN,47905,1,1
2017,KYR000020529,STUPP BRIDGE COMPANY,445 CENTURY ST,BOWLING GREEN,KY,42101,0,1
2017,NM2750211235,US ARMY WHITE SANDS MISSILE RANGE,HWY 70E,WHITE SANDS MISSILE RANGE,NM,88002-5048,0,1
2017,NM2750211235,US ARMY WHITE SANDS MISSILE RANGE,HWY 70E,WHITE SANDS MISSILE RANGE,NM,88002-5048,0,1
2017,NM2750211235,US ARMY WHITE SANDS MISSILE RANGE,HWY 70E,WHITE SANDS MISSILE RANGE,NM,88002-5048,0,1
2017,NM2750211235,US ARMY WHITE SANDS MISSILE RANGE,HWY 70E,WHITE SANDS MISSILE RANGE,NM,88002-5048,0,1
2017,NM2750211235,US ARMY WHITE SANDS MISSILE RANGE,HWY 70E,WHITE SANDS MISSILE RANGE,NM,88002-5048,0,1
2017,NM2750211235,US ARMY WHITE SANDS MISSILE RANGE,HWY 70E,WHITE SANDS MISSILE RANGE,NM,88002-5048,0,1
2017,NM2750211235,US ARMY WHITE SANDS MISSILE RANGE,HWY 70E,WHITE SANDS MISSILE RANGE,NM,88002-5048,0,1
2017,NM2750211235,US ARMY WHITE SANDS MISSILE RANGE,HWY 70E,WHITE SANDS MISSILE RANGE,NM,88002-5048,0,1
2017,NM2750211235,US ARMY WHITE SANDS MISSILE RANGE,HWY 70E,WHITE SANDS MISSILE RANGE,NM,88002-5048,0,1
2017,NM2750211235,US ARMY WHITE SANDS MISSILE RANGE,HWY 70E,WHITE SANDS MISSILE RANGE,NM,88002-5048,0,1
2017,NM2750211235,US ARMY WHITE SANDS MISSILE RANGE,HWY 70E,WHITE SANDS MISSILE RANGE,NM,88002-5048,0,1
2017,NM2750211235,US ARMY WHITE SANDS MISSILE RANGE,HWY 70E,WHITE SANDS MISSILE RANGE,NM,88002-5048,0,1
2017,SCD065055766,ROBERT BOSCH CORPORATION,8101 DORCHESTER RD,CHARLESTON HEIGHTS,SC,29418,1,1
2017,SCD065055766,ROBERT BOSCH CORPORATION,8101 DORCHESTER RD,CHARLESTON HEIGHTS,SC,29418,1,1
2017,SCD065055766,ROBERT BOSCH CORPORATION,8101 DORCHESTER RD,CHARLESTON HEIGHTS,SC,29418,1,1
2017,SCD069316271,MEDICAL UNIVERSITY OF SC PHYSICAL PLANT,171 ASHLEY AVE,CHARLESTON,SC,29425,0,1
2017,SCD069316271,MEDICAL UNIVERSITY OF SC PHYSICAL PLANT,171 ASHLEY AVE,CHARLESTON,SC,29425,0,1
2017,SCD069316271,MEDICAL UNIVERSITY OF SC PHYSICAL PLANT,171 ASHLEY AVE,CHARLESTON,SC,29425,0,1
2017,SCD069316271,MEDICAL UNIVERSITY OF SC PHYSICAL PLANT,171 ASHLEY AVE,CHARLESTON,SC,29425,0,1
2017,SCD069316271,MEDICAL UNIVERSITY OF SC PHYSICAL PLANT,171 ASHLEY AVE,CHARLESTON,SC,29425,0,1
2017,SCD069316271,MEDICAL UNIVERSITY OF SC PHYSICAL PLANT,171 ASHLEY AVE,CHARLESTON,SC,29425,0,1
2017,TNR000043018,"THE PHOENIX PHARMACY, CAREMAX EXTENDED CARE PHARMACY",418 SOUTH GAY STREET,KNOXVILLE,TN,37902,1,1
2017,MOR000012443,NATOLI ENGINEERING CO INC,28 RESEARCH PARK CIR,ST CHARLES,MO,63304-5624,1,1
2017,KYR000066639,DOLLAR GENERAL #2185,806 RUSSELL ROAD,COLUMBIA,KY,42728,1,1
2017,NYD000691154,UNIVAR USA INC,3709 RIVER RD,TONAWANDA,NY,14150,0,1
2017,KYR000062075,DOLLAR GENERAL STORE #11967,1605 CAMPBELLSVILLE ROAD,COLUMBIA,KY,42728,1,1
2017,MNR000021220,CINCH CONNECTIVITY SOLUTIONS,299 JOHNSON AVE SW,WASECA,MN,56093,1,1
2017,MOD981727423,DURA OPERATING LLC,1855 ROBERTSON RD,MOBERLY,MO,65270-3157,1,1
2017,MSD982770877,"MODERN AMERICAN RECYCLING SERVICES, INC.",3500 PORT AUTHORITY ROAD,PASCAGOULA,MS,39567,0,1
2017,WVD005002431,PEPSI COLA GENERAL BOTTLERS,730 ROGERS ST,PRINCETON,WV,24740,0,1
2017,TNR000010413,"KINTRONICS LABORATORIES, INC.",144 PLEASANT GROVE DRIVE,BLUFF CITY,TN,37618,0,1
2017,TND987776010,THE ROBINETTE COMPANY,250 BLACKLEY ROAD,BRISTOL,TN,37620,1,1
2017,TND987776010,THE ROBINETTE COMPANY,250 BLACKLEY ROAD,BRISTOL,TN,37620,1,1
2017,TND049115348,THYSSENKRUPP ELEVATOR MANUFACTURING,600 MAIN STREET SOUTH,MIDDLETON,TN,38052,1,1
2017,TND049115348,THYSSENKRUPP ELEVATOR MANUFACTURING,600 MAIN STREET SOUTH,MIDDLETON,TN,38052,1,1
2017,TND049115348,THYSSENKRUPP ELEVATOR MANUFACTURING,600 MAIN STREET SOUTH,MIDDLETON,TN,38052,1,1
2017,TND049115348,THYSSENKRUPP ELEVATOR MANUFACTURING,600 MAIN STREET SOUTH,MIDDLETON,TN,38052,1,1
2017,SCD045297967,MERITOR  INC,801 RAILROAD AVE,YORK,SC,29745,1,1
2017,WVR000501023,BIG JUSTICE CONSTRUCTION CO INC,RT 10,JESSE,WV,24849,1,1
2017,WVR000532473,DONNIE'S BODY SHOP,1510 POINT MARION ROAD,MORGANTOWN,WV,26508,1,1
2017,MDD985419977,MCCARDLE PRINTING,800 COMMERCE DR,UPPER MARLBORO,MD,20774,1,1
2017,INR000144188,MI WINDOWS & DOORS LLC,16 S MURPHY AVE,BRAZIL,IN,47834,1,1
2017,NCD045924065,"HATTERAS/CABO YACHTS, LLC",110 N GLENBURNIE RD,NEW BERN,NC,28560,1,1
2017,OHR000206466,GREER AUTOMOTIVE LLC,1413 STATE ROUTE 19,OAK HARBOR,OH,43449,1,1
2017,TND982081226,MARYVILLE COLLEGE,502 EAST LAMAR ALEXANDER PKWY.,MARYVILLE,TN,37804,1,1
2017,WAH000015412,FATIGUE TECHNOLOGY FTI,401 ANDOVER PARK E,TUKWILA,WA,98188,1,1
2017,WAH000005280,MUKILTEO POWDER COATING INC,4215 RUSSELL RD BLDG B,MUKILTEO,WA,98275,1,1
2017,FLD980709505,QORVO US INC,1818 S HWY 441,APOPKA,FL,32703-0000,1,1
2017,FLD980709505,QORVO US INC,1818 S HWY 441,APOPKA,FL,32703-0000,1,1
2017,FLD980709505,QORVO US INC,1818 S HWY 441,APOPKA,FL,32703-0000,1,1
2017,FLD980709505,QORVO US INC,1818 S HWY 441,APOPKA,FL,32703-0000,1,1
2017,FLR000006353,STERICYCLE SPECIALTY WASTE SOLUTIONS INC,314 W LANDSTREET RD #B,ORLANDO,FL,32824-7803,0,1
2017,FLR000006353,STERICYCLE SPECIALTY WASTE SOLUTIONS INC,314 W LANDSTREET RD #B,ORLANDO,FL,32824-7803,0,1
2017,FLR000006353,STERICYCLE SPECIALTY WASTE SOLUTIONS INC,314 W LANDSTREET RD #B,ORLANDO,FL,32824-7803,0,1
2017,FLD004065470,WALT DISNEY PARKS & RESORTS US INC,3020 MAINGATE LANE,KISSIMMEE,FL,34747-0000,1,1
2017,NYD021745179,JASCO HEAT TREATING INC,75 MACEDON CENTER RD,FAIRPORT,NY,14450,0,1
2017,NYD021745179,JASCO HEAT TREATING INC,75 MACEDON CENTER RD,FAIRPORT,NY,14450,0,1
2017,NYD021745179,JASCO HEAT TREATING INC,75 MACEDON CENTER RD,FAIRPORT,NY,14450,0,1
2017,NYD021745179,JASCO HEAT TREATING INC,75 MACEDON CENTER RD,FAIRPORT,NY,14450,0,1
2017,NYD021745179,JASCO HEAT TREATING INC,75 MACEDON CENTER RD,FAIRPORT,NY,14450,0,1
